2023-04-13 12:02:39,203: 'a'
2023-04-13 12:02:39,422: 'c'
2023-04-13 12:02:39,539: 'h'
2023-04-13 12:02:39,726: 'i'
2023-04-13 12:02:39,854: 'e'
2023-04-13 12:02:39,956: 'n'
2023-04-13 12:02:40,095: Key.space
2023-04-13 12:02:40,344: 'v'
2023-04-13 12:02:40,577: 'i'
2023-04-13 12:02:40,676: 'r'
2023-04-13 12:02:40,846: 't'
2023-04-13 12:02:40,962: 'u'
2023-04-13 12:02:41,084: 'e'
2023-04-13 12:02:41,182: 'l'
2023-04-13 12:02:41,290: 'l'
2023-04-13 12:02:41,364: 'e'
2023-04-13 12:02:41,476: Key.space
2023-04-13 12:02:42,484: 's'
2023-04-13 12:02:42,631: 'o'
2023-04-13 12:02:42,780: 'u'
2023-04-13 12:02:42,845: 's'
2023-04-13 12:02:42,901: Key.space
2023-04-13 12:02:43,174: 'u'
2023-04-13 12:02:43,348: 'b'
2023-04-13 12:02:43,489: 'u'
2023-04-13 12:02:43,645: 'n'
2023-04-13 12:02:43,771: 't'
2023-04-13 12:02:43,863: 'u'
2023-04-13 12:02:44,114: Key.shift
2023-04-13 12:02:44,212: '?'
2023-04-13 12:02:44,524: Key.enter
2023-04-13 12:02:55,137: Key.caps_lock
2023-04-13 12:02:55,846: 'e'
2023-04-13 12:02:56,196: Key.caps_lock
2023-04-13 12:02:56,618: 's'
2023-04-13 12:02:56,882: Key.space
2023-04-13 12:02:57,077: 't'
2023-04-13 12:02:57,152: 'u'
2023-04-13 12:02:57,237: Key.space
2023-04-13 12:02:57,399: 's'
2023-04-13 12:02:57,518: 'u'
2023-04-13 12:02:57,599: 'r'
2023-04-13 12:02:57,694: Key.space
2023-04-13 12:02:57,774: 'd'
2023-04-13 12:02:57,856: 'e'
2023-04-13 12:02:57,962: Key.space
2023-04-13 12:02:58,046: 't'
2023-04-13 12:02:58,154: 'o'
2023-04-13 12:02:58,291: 'i'
2023-04-13 12:02:58,466: Key.shift
2023-04-13 12:02:58,621: '?'
2023-04-13 12:02:58,838: Key.space
2023-04-13 12:02:59,968: Key.enter
2023-04-13 12:03:36,741: 'j'
2023-04-13 12:03:36,816: 'e'
2023-04-13 12:03:36,879: Key.space
2023-04-13 12:03:37,201: 't'
2023-04-13 12:03:37,263: 'e'
2023-04-13 12:03:37,351: Key.space
2023-04-13 12:03:37,499: 'c'
2023-04-13 12:03:37,620: 'o'
2023-04-13 12:03:37,807: 'n'
2023-04-13 12:03:37,928: 'f'
2023-04-13 12:03:38,098: 'i'
2023-04-13 12:03:38,101: 'o'
2023-04-13 12:03:38,196: 't'
2023-04-13 12:03:38,654: Key.backspace
2023-04-13 12:03:38,816: Key.backspace
2023-04-13 12:03:38,959: Key.backspace
2023-04-13 12:03:39,948: 'i'
2023-04-13 12:03:40,038: 'r'
2023-04-13 12:03:40,151: 'm'
2023-04-13 12:03:40,282: 'e'
2023-04-13 12:03:40,381: Key.space
2023-04-13 12:03:40,538: 'q'
2023-04-13 12:03:40,691: 'u'
2023-04-13 12:03:40,888: "'"
2023-04-13 12:03:41,052: 'i'
2023-04-13 12:03:41,204: 'l'
2023-04-13 12:03:41,355: Key.space
2023-04-13 12:03:41,514: 'n'
2023-04-13 12:03:41,543: 'e'
2023-04-13 12:03:41,656: Key.space
2023-04-13 12:03:41,749: 'f'
2023-04-13 12:03:41,869: 'o'
2023-04-13 12:03:42,041: 'n'
2023-04-13 12:03:42,135: 'c'
2023-04-13 12:03:42,328: 't'
2023-04-13 12:03:42,404: 'i'
2023-04-13 12:03:42,541: 'o'
2023-04-13 12:03:42,732: 'n'
2023-04-13 12:03:42,845: 'n'
2023-04-13 12:03:42,938: 'e'
2023-04-13 12:03:43,014: Key.space
2023-04-13 12:03:43,182: 'p'
2023-04-13 12:03:43,197: 'a'
2023-04-13 12:03:43,274: 's'
2023-04-13 12:03:43,384: Key.space
2023-04-13 12:03:43,452: 's'
2023-04-13 12:03:43,583: 'u'
2023-04-13 12:03:43,660: 'r'
2023-04-13 12:03:43,750: Key.space
2023-04-13 12:03:44,323: 'u'
2023-04-13 12:03:44,493: 'b'
2023-04-13 12:03:44,632: 'u'
2023-04-13 12:03:44,778: 'n'
2023-04-13 12:03:44,872: 't'
2023-04-13 12:03:44,953: 'u'
2023-04-13 12:03:45,282: Key.enter
2023-04-13 12:04:01,550: 's'
2023-04-13 12:04:01,683: 'i'
2023-04-13 12:04:01,832: Key.space
2023-04-13 12:04:01,945: 'c'
2023-04-13 12:04:02,112: "'"
2023-04-13 12:04:02,199: 'e'
2023-04-13 12:04:02,345: 's'
2023-04-13 12:04:02,357: 't'
2023-04-13 12:04:02,466: Key.space
2023-04-13 12:04:02,634: 'u'
2023-04-13 12:04:02,806: 'n'
2023-04-13 12:04:02,889: Key.space
2023-04-13 12:04:03,092: 'p'
2023-04-13 12:04:03,197: 'r'
2023-04-13 12:04:03,266: 'o'
2023-04-13 12:04:03,420: 'b'
2023-04-13 12:04:03,540: 'l'
2023-04-13 12:04:03,798: 'è'
2023-04-13 12:04:04,012: 'm'
2023-04-13 12:04:04,115: 'e'
2023-04-13 12:04:04,239: Key.space
2023-04-13 12:04:04,292: 'd'
2023-04-13 12:04:04,354: 'e'
2023-04-13 12:04:04,439: Key.space
2023-04-13 12:04:04,520: 'd'
2023-04-13 12:04:04,676: 'r'
2023-04-13 12:04:04,756: 'o'
2023-04-13 12:04:04,891: 'i'
2023-04-13 12:04:04,940: 't'
2023-04-13 12:04:05,037: Key.space
2023-04-13 12:04:05,225: 'q'
2023-04-13 12:04:05,329: 'u'
2023-04-13 12:04:05,780: "'"
2023-04-13 12:04:05,989: 'e'
2023-04-13 12:04:06,433: Key.backspace
2023-04-13 12:04:06,563: Key.backspace
2023-04-13 12:04:06,722: Key.backspace
2023-04-13 12:04:07,431: 'u'
2023-04-13 12:04:07,565: 'e'
2023-04-13 12:04:07,637: 'l'
2023-04-13 12:04:07,745: 'l'
2023-04-13 12:04:07,789: 'e'
2023-04-13 12:04:07,923: Key.space
2023-04-13 12:04:07,978: 'c'
2023-04-13 12:04:08,066: 'o'
2023-04-13 12:04:08,214: 'm'
2023-04-13 12:04:08,344: 'm'
2023-04-13 12:04:08,508: 'a'
2023-04-13 12:04:08,631: 'n'
2023-04-13 12:04:08,690: 'd'
2023-04-13 12:04:08,770: 'e'
2023-04-13 12:04:08,885: Key.space
2023-04-13 12:04:08,993: 'd'
2023-04-13 12:04:09,051: 'e'
2023-04-13 12:04:09,387: 'v'
2023-04-13 12:04:09,464: 'r'
2023-04-13 12:04:09,678: 'a'
2023-04-13 12:04:09,751: 'i'
2023-04-13 12:04:09,830: 's'
2023-04-13 12:04:09,913: Key.space
2023-04-13 12:04:10,035: 'j'
2023-04-13 12:04:10,110: 'e'
2023-04-13 12:04:10,218: Key.space
2023-04-13 12:04:10,457: 'e'
2023-04-13 12:04:10,647: 'x'
2023-04-13 12:04:10,831: 'e'
2023-04-13 12:04:11,011: 'c'
2023-04-13 12:04:11,115: 'u'
2023-04-13 12:04:11,301: 't'
2023-04-13 12:04:11,360: 'e'
2023-04-13 12:04:11,497: 'r'
2023-04-13 12:04:11,613: Key.space
2023-04-13 12:04:13,535: 'p'
2023-04-13 12:04:13,714: 'o'
2023-04-13 12:04:13,889: 'u'
2023-04-13 12:04:13,959: 'r'
2023-04-13 12:04:14,025: Key.space
2023-04-13 12:04:14,246: 'q'
2023-04-13 12:04:14,388: 'u'
2023-04-13 12:04:14,560: "'"
2023-04-13 12:04:14,708: 'i'
2023-04-13 12:04:14,845: 'l'
2023-04-13 12:04:14,975: Key.space
2023-04-13 12:04:15,096: 'e'
2023-04-13 12:04:15,504: 'c'
2023-04-13 12:04:15,678: 'r'
2023-04-13 12:04:15,819: 'i'
2023-04-13 12:04:16,022: 'v'
2023-04-13 12:04:16,094: 'e'
2023-04-13 12:04:16,170: Key.space
2023-04-13 12:04:16,276: 'd'
2023-04-13 12:04:16,402: 'e'
2023-04-13 12:04:16,587: 's'
2023-04-13 12:04:16,721: 's'
2023-04-13 12:04:16,847: 'u'
2023-04-13 12:04:16,951: 's'
2023-04-13 12:04:17,165: Key.shift
2023-04-13 12:04:17,243: '?'
2023-04-13 12:04:17,512: Key.enter
2023-04-13 12:04:24,235: Key.ctrl_l
2023-04-13 12:04:24,519: '\x03'
2023-04-13 12:04:24,671: '\x03'
2023-04-13 12:04:24,809: '\x03'
2023-04-13 12:05:05,733: Key.ctrl_l
2023-04-13 12:05:07,805: Key.ctrl_l
2023-04-13 12:05:08,089: '\x03'
2023-04-13 12:05:33,843: 'p'
2023-04-13 12:05:33,971: 'e'
2023-04-13 12:05:34,112: 'u'
2023-04-13 12:05:34,181: 'x'
2023-04-13 12:05:34,331: Key.space
2023-04-13 12:05:34,468: 't'
2023-04-13 12:05:34,586: 'u'
2023-04-13 12:05:34,678: Key.space
2023-04-13 12:05:35,496: 'm'
2023-04-13 12:05:35,959: "'"
2023-04-13 12:05:36,214: 'é'
2023-04-13 12:05:36,434: 'c'
2023-04-13 12:05:36,616: 'r'
2023-04-13 12:05:36,749: 'i'
2023-04-13 12:05:36,849: 'r'
2023-04-13 12:05:36,937: 'e'
2023-04-13 12:05:37,057: Key.space
2023-04-13 12:05:38,690: 'u'
2023-04-13 12:05:38,839: 'n'
2023-04-13 12:05:38,964: Key.space
2023-04-13 12:05:39,439: 'p'
2023-04-13 12:05:39,924: 'r'
2023-04-13 12:05:40,070: 'o'
2023-04-13 12:05:40,325: 'g'
2023-04-13 12:05:40,464: 'r'
2023-04-13 12:05:40,567: 'a'
2023-04-13 12:05:40,782: 'm'
2023-04-13 12:05:40,884: 'm'
2023-04-13 12:05:40,947: 'e'
2023-04-13 12:05:41,090: 'r'
2023-04-13 12:05:41,223: Key.space
2023-04-13 12:05:41,799: 'p'
2023-04-13 12:05:42,077: 'y'
2023-04-13 12:05:42,196: 't'
2023-04-13 12:05:42,269: 'h'
2023-04-13 12:05:42,491: 'o'
2023-04-13 12:05:42,665: 'n'
2023-04-13 12:05:42,781: Key.space
2023-04-13 12:05:42,884: 'q'
2023-04-13 12:05:42,952: 'u'
2023-04-13 12:05:43,075: 'i'
2023-04-13 12:05:43,201: Key.space
2023-04-13 12:05:43,609: 'v'
2023-04-13 12:05:43,686: 'a'
2023-04-13 12:05:43,779: Key.space
2023-04-13 12:05:45,163: 'c'
2023-04-13 12:05:45,281: 'o'
2023-04-13 12:05:45,413: 'p'
2023-04-13 12:05:45,567: 'i'
2023-04-13 12:05:45,622: 'e'
2023-04-13 12:05:45,773: 'r'
2023-04-13 12:05:45,869: Key.space
2023-04-13 12:05:45,981: 'd'
2023-04-13 12:05:46,181: 'a'
2023-04-13 12:05:46,231: 'n'
2023-04-13 12:05:46,244: 's'
2023-04-13 12:05:46,389: Key.space
2023-04-13 12:05:46,480: 'u'
2023-04-13 12:05:46,634: 'n'
2023-04-13 12:05:46,798: Key.space
2023-04-13 12:05:46,887: 'f'
2023-04-13 12:05:46,969: 'i'
2023-04-13 12:05:47,096: 'c'
2023-04-13 12:05:47,166: 'h'
2023-04-13 12:05:47,319: 'i'
2023-04-13 12:05:47,368: 'e'
2023-04-13 12:05:47,513: 'r'
2023-04-13 12:05:47,611: Key.space
2023-04-13 12:05:47,804: 't'
2023-04-13 12:05:47,885: 'e'
2023-04-13 12:05:48,055: 'x'
2023-04-13 12:05:48,152: 't'
2023-04-13 12:05:48,243: 'e'
2023-04-13 12:05:48,335: Key.space
2023-04-13 12:05:50,594: 'c'
2023-04-13 12:05:50,753: 'h'
2023-04-13 12:05:50,928: 'a'
2023-04-13 12:05:51,205: 'q'
2023-04-13 12:05:51,374: 'u'
2023-04-13 12:05:51,427: 'e'
2023-04-13 12:05:51,545: Key.space
2023-04-13 12:05:51,712: 'c'
2023-04-13 12:05:51,817: 'a'
2023-04-13 12:05:51,877: 'r'
2023-04-13 12:05:52,033: 'a'
2023-04-13 12:05:53,359: 'c'
2023-04-13 12:05:53,503: 't'
2023-04-13 12:05:53,601: 'e'
2023-04-13 12:05:53,758: 'r'
2023-04-13 12:05:53,904: 'e'
2023-04-13 12:05:54,029: Key.space
2023-04-13 12:05:54,125: 'q'
2023-04-13 12:05:54,215: 'u'
2023-04-13 12:05:54,297: 'e'
2023-04-13 12:05:54,341: Key.space
2023-04-13 12:05:54,457: 'j'
2023-04-13 12:05:54,486: 'e'
2023-04-13 12:05:54,593: Key.space
2023-04-13 12:05:54,736: 't'
2023-04-13 12:05:56,818: 'a'
2023-04-13 12:05:56,970: 'p'
2023-04-13 12:05:57,065: 'e'
2023-04-13 12:05:57,168: Key.space
2023-04-13 12:05:57,357: 'p'
2023-04-13 12:05:57,628: 'o'
2023-04-13 12:05:57,812: 'u'
2023-04-13 12:05:57,892: 'r'
2023-04-13 12:05:57,966: Key.space
2023-04-13 12:05:58,101: 'f'
2023-04-13 12:05:58,341: 'a'
2023-04-13 12:05:58,468: 'i'
2023-04-13 12:05:58,573: 'r'
2023-04-13 12:05:58,653: 'e'
2023-04-13 12:05:58,686: Key.space
2023-04-13 12:05:58,850: 'o'
2023-04-13 12:05:59,004: 'f'
2023-04-13 12:05:59,135: 'f'
2023-04-13 12:05:59,244: 'i'
2023-04-13 12:05:59,332: 'c'
2023-04-13 12:05:59,389: 'e'
2023-04-13 12:05:59,504: Key.space
2023-04-13 12:05:59,602: 'd'
2023-04-13 12:05:59,677: 'e'
2023-04-13 12:05:59,756: Key.space
2023-04-13 12:06:00,319: 'k'
2023-04-13 12:06:00,433: 'e'
2023-04-13 12:06:00,617: 'y'
2023-04-13 12:06:00,883: 'l'
2023-04-13 12:06:01,015: 'o'
2023-04-13 12:06:01,243: 'g'
2023-04-13 12:06:01,341: 'g'
2023-04-13 12:06:01,446: 'e'
2023-04-13 12:06:01,588: 'r'
2023-04-13 12:06:01,745: Key.enter
2023-04-13 12:06:10,341: 'g'
2023-04-13 12:06:10,489: 'e'
2023-04-13 12:06:10,610: 'n'
2023-04-13 12:06:10,719: 'e'
2023-04-13 12:06:10,864: 'r'
2023-04-13 12:06:11,021: 'e'
2023-04-13 12:06:11,203: 'e'
2023-04-13 12:06:11,206: 'r'
2023-04-13 12:06:11,602: Key.backspace
2023-04-13 12:06:11,759: Key.backspace
2023-04-13 12:06:12,549: Key.space
2023-04-13 12:06:12,696: 'l'
2023-04-13 12:06:12,754: 'e'
2023-04-13 12:06:12,841: Key.space
2023-04-13 12:06:12,989: 'm'
2023-04-13 12:06:13,147: 'o'
2023-04-13 12:06:13,285: 'i'
2023-04-13 12:06:13,448: Key.space
2023-04-13 12:06:13,646: 'q'
2023-04-13 12:06:13,727: 'u'
2023-04-13 12:06:13,831: 'a'
2023-04-13 12:06:13,952: 'n'
2023-04-13 12:06:14,069: 'd'
2023-04-13 12:06:14,126: Key.space
2023-04-13 12:06:14,501: 'm'
2023-04-13 12:06:14,674: ['^']
2023-04-13 12:06:14,786: 'e'
2023-04-13 12:06:14,870: 'm'
2023-04-13 12:06:14,960: 'e'
2023-04-13 12:06:15,098: Key.space
2023-04-13 12:06:15,342: 'c'
2023-04-13 12:06:15,509: "'"
2023-04-13 12:06:15,595: 'e'
2023-04-13 12:06:15,734: 's'
2023-04-13 12:06:15,778: 't'
2023-04-13 12:06:15,891: Key.space
2023-04-13 12:06:16,162: 'p'
2023-04-13 12:06:16,336: 'o'
2023-04-13 12:06:16,513: 'i'
2023-04-13 12:06:16,545: 'u'
2023-04-13 12:06:16,629: 'r'
2023-04-13 12:06:16,670: 'u'
2023-04-13 12:06:17,167: Key.backspace
2023-04-13 12:06:17,289: Key.backspace
2023-04-13 12:06:17,636: Key.backspace
2023-04-13 12:06:18,288: 'u'
2023-04-13 12:06:18,375: 'r'
2023-04-13 12:06:18,430: Key.space
2023-04-13 12:06:18,530: 'u'
2023-04-13 12:06:18,702: 'n'
2023-04-13 12:06:18,813: Key.space
2023-04-13 12:06:18,909: 'e'
2023-04-13 12:06:19,094: 'x'
2023-04-13 12:06:19,279: 'e'
2023-04-13 12:06:19,436: 'r'
2023-04-13 12:06:19,634: 'c'
2023-04-13 12:06:19,785: 'i'
2023-04-13 12:06:19,860: 'c'
2023-04-13 12:06:19,940: 'e'
2023-04-13 12:06:20,127: Key.enter
2023-04-13 12:06:33,641: '*'
2023-04-13 12:06:37,178: Key.backspace
2023-04-13 12:06:48,609: Key.ctrl_l
2023-04-13 12:06:49,051: '\x03'
2023-04-13 12:06:49,240: '\x03'
2023-04-13 12:06:49,590: '\x03'
2023-04-13 12:06:49,803: '\x03'
2023-04-13 12:06:50,020: '\x03'
2023-04-13 12:06:50,176: '\x03'
2023-04-13 12:07:47,349: Key.ctrl_l
2023-04-13 12:07:47,727: '\x03'
2023-04-13 12:08:06,124: Key.ctrl_l
2023-04-13 12:08:06,366: '\x03'
2023-04-13 12:09:08,170: Key.ctrl_l
2023-04-13 12:09:08,413: '\x16'
2023-04-13 12:09:08,576: Key.enter
2023-04-13 12:09:23,756: Key.ctrl_l
2023-04-13 12:09:24,140: '\x16'
2023-04-13 12:09:24,562: Key.enter
2023-04-13 12:09:43,275: 'p'
2023-04-13 12:09:43,590: 'y'
2023-04-13 12:09:43,770: 't'
2023-04-13 12:09:43,873: 'h'
2023-04-13 12:09:44,098: 'o'
2023-04-13 12:09:44,301: 'n'
2023-04-13 12:09:44,417: Key.space
2023-04-13 12:09:45,056: 'k'
2023-04-13 12:09:45,188: 'e'
2023-04-13 12:09:45,305: 'y'
2023-04-13 12:09:45,571: 'l'
2023-04-13 12:09:45,708: 'o'
2023-04-13 12:09:45,955: 'g'
2023-04-13 12:09:46,064: 'g'
2023-04-13 12:09:46,173: 'e'
2023-04-13 12:09:46,328: 'r'
2023-04-13 12:09:46,468: Key.enter
2023-04-13 12:10:07,558: 'c'
2023-04-13 12:10:07,703: 'l'
2023-04-13 12:10:07,806: 'e'
2023-04-13 12:10:07,888: 'a'
2023-04-13 12:10:07,999: 'r'
2023-04-13 12:10:22,225: Key.ctrl_l
2023-04-13 12:10:22,328: Key.alt_l
2023-04-13 12:10:59,898: Key.ctrl_l
2023-04-13 12:11:00,209: '\x16'
2023-04-13 12:11:48,405: Key.ctrl_l
2023-04-13 12:11:48,623: '\x18'
2023-04-13 12:11:49,292: Key.ctrl_l
2023-04-13 12:11:49,392: '\x03'
2023-04-13 12:11:50,131: Key.ctrl_l
2023-04-13 12:11:50,259: '\x03'
2023-04-13 12:11:50,658: Key.ctrl_l
2023-04-13 12:11:50,694: '\x03'
2023-04-13 12:11:50,915: '\x03'
2023-04-13 12:11:51,069: '\x03'
2023-04-13 12:11:51,264: '\x18'
2023-04-13 12:11:51,445: '\x18'
2023-04-13 12:11:51,602: '\x18'
